##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03353_bin.11/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03353_bin.11/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03353_bin.11/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03353_bin.11/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03353_bin.11/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03353_bin.11/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03353_bin.11/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03353_bin.11/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03353_bin.11/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03353_bin.11/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03353_bin.11/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03353_bin.11/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03353_bin.11/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03353_bin.11/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03353_bin.11/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03353_bin.11/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03353_bin.11/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03353_bin.11/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03353_bin.11/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03353_bin.11/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03353_bin.11/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03353_bin.11/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03353_bin.11/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03353_bin.11/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03353_bin.11/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03353_bin.11/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03353_bin.11/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03353_bin.11/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03353_bin.11/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03353_bin.11/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03353_bin.11/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03353_bin.11/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03353_bin.11/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03353_bin.11/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03353_bin.11/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03353_bin.11/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03353_bin.11/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03353_bin.11/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03353_bin.11/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03353_bin.11/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03353_bin.11/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
11	0.99984097	0.99941987	0.99992347	0.99938262	0.99936974	0.99912274	0.99992639	0.99878848	0.99989474	0.99914980	0.99755496	0.99876654	1.00000000	NaN	0.99970609	0.99993181	0.99984539	0.99969733	NaN	NaN	0.99992800	NaN	0.99985003	1.00000000	0.99947560	0.99956650	0.99925226	0.99948287	0.99903077	0.99967182	NaN	0.99904060	1.00000000	0.99853694	0.99850804	0.99874997	0.99867082	0.99869490	0.99966890	0.99936193	NaN
12	0.99786526	0.99953085	0.99932075	0.99951583	0.99967593	0.99819249	0.99879622	0.99960399	0.99755514	0.99924678	0.99876654	0.99969143	0.99772251	NaN	0.99939865	0.99829608	0.99944901	0.99966639	NaN	NaN	0.99778414	NaN	0.99812800	0.99765331	0.99942487	0.99678141	0.99882817	0.99814773	0.99931967	0.99878734	NaN	0.99912727	0.99865395	0.99615753	0.99967313	0.99947131	0.99941266	0.99984109	0.99911129	0.99874789	NaN
13	0.99978900	0.99962091	0.99957377	1.00000000	1.00000000	0.99981833	1.00000000	0.99982482	1.00000000	0.99982220	1.00000000	0.99772251	0.99649614	NaN	0.99980134	1.00000000	0.99981105	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	0.99958891	0.99945652	1.00000000	0.99982321	1.00000000	0.99982470	0.99942297	NaN	1.00000000	0.99981427	0.99972850	0.99981147	0.99873579	1.00000000	0.99964732	0.99924755	1.00000000	NaN
14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	0.99946582	0.99956065	0.99978149	1.00000000	1.00000000	0.99967295	0.99985540	0.99920332	0.99926978	0.99970961	0.99970609	0.99939865	0.99980134	NaN	0.99875981	0.99947411	0.99951094	1.00000000	NaN	NaN	0.99977785	NaN	0.99950248	1.00000000	0.99992120	0.99983859	0.99891633	0.99948275	0.99971032	0.99990970	NaN	0.99970472	0.99973679	0.99974966	0.99959385	0.99925464	1.00000000	0.99952304	0.99955571	0.99944168	NaN
16	1.00000000	0.99893564	0.99912989	0.99869633	0.99922729	0.99882692	0.99991673	0.99815118	0.99984562	0.99834579	0.99993181	0.99829608	1.00000000	NaN	0.99947411	0.99652165	0.99942482	0.99938995	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99932176	0.99977571	0.99887890	0.99992001	0.99835086	0.99891055	NaN	0.99844992	0.99993962	0.99968278	0.99845719	0.99811023	0.99986136	0.99747944	0.99972826	0.99990761	NaN
17	1.00000000	0.99947375	1.00000000	0.99929011	0.99941999	0.99936908	0.99993449	0.99936360	0.99954534	0.99893618	0.99984539	0.99944901	0.99981105	NaN	0.99951094	0.99942482	0.99781245	0.99945468	NaN	NaN	0.99926943	NaN	0.99988753	1.00000000	0.99950379	0.99978870	0.99916267	0.99983668	0.99930173	0.99964571	NaN	0.99897516	0.99984455	0.99957061	0.99944216	0.99900007	1.00000000	0.99877483	0.99955571	0.99974197	NaN
18	1.00000000	0.99935126	0.99976414	0.99951047	0.99955857	0.99942076	1.00000000	0.99979526	1.00000000	0.99940389	0.99969733	0.99966639	1.00000000	NaN	1.00000000	0.99938995	0.99945468	0.99854034	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99963528	0.99960166	0.99950111	0.99931598	0.99979293	0.99985719	NaN	0.99940890	0.99985576	1.00000000	0.99913287	0.99922115	1.00000000	0.99976182	1.00000000	0.99939257	NaN
19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.99972296	0.99971175	0.99911875	0.99850762	0.99943590	0.99836886	1.00000000	0.99833751	1.00000000	0.99837172	0.99992800	0.99778414	1.00000000	NaN	0.99977785	1.00000000	0.99926943	1.00000000	NaN	NaN	0.99558568	NaN	1.00000000	0.99982917	0.99910504	1.00000000	0.99901271	1.00000000	0.99834305	0.99876148	NaN	0.99854881	1.00000000	0.99938053	0.99943882	0.99709564	1.00000000	0.99664283	0.99952096	0.99994189	NaN
22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23	0.99984920	0.99973696	0.99966502	0.99893445	0.99962628	0.99924791	1.00000000	0.99862629	1.00000000	0.99938232	0.99985003	0.99812800	1.00000000	NaN	0.99950248	1.00000000	0.99988753	1.00000000	NaN	NaN	1.00000000	NaN	0.99640828	0.99981999	0.99986440	1.00000000	0.99940747	1.00000000	0.99896592	0.99910331	NaN	0.99917299	1.00000000	0.99977630	0.99928701	0.99805909	1.00000000	0.99826044	0.99882090	1.00000000	NaN
24	1.00000000	0.99983025	1.00000000	0.99951750	1.00000000	0.99952567	1.00000000	0.99951893	0.99958634	0.99952000	1.00000000	0.99765331	0.99958891	NaN	1.00000000	1.00000000	1.00000000	1.00000000	NaN	NaN	0.99982917	NaN	0.99981999	0.99687111	0.99982840	1.00000000	0.99952769	1.00000000	0.99952531	0.99982452	NaN	0.99952418	1.00000000	0.99972582	0.99934113	0.99934208	1.00000000	0.99950188	0.99934363	1.00000000	NaN
25	0.99985629	0.99989277	1.00000000	0.99971259	1.00000000	0.99943066	1.00000000	0.99949110	0.99916446	0.99956989	0.99947560	0.99942487	0.99945652	NaN	0.99992120	0.99932176	0.99950379	0.99963528	NaN	NaN	0.99910504	NaN	0.99986440	0.99982840	0.99820685	0.99955189	0.99975580	1.00000000	0.99948090	1.00000000	NaN	0.99959570	0.99983895	0.99854529	0.99947977	0.99934316	0.99972016	0.99899960	0.99958038	0.99915683	NaN
26	0.99986237	0.99970919	0.99943388	0.99920744	0.99965566	0.99894851	1.00000000	0.99684042	0.99991810	0.99767601	0.99956650	0.99678141	1.00000000	NaN	0.99983859	0.99977571	0.99978870	0.99960166	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99955189	0.99642766	0.99897057	0.99991626	0.99881423	0.99904227	NaN	0.99913549	0.99977070	0.99878985	0.99635488	0.99623233	1.00000000	0.99604183	0.99962717	0.99928516	NaN
27	0.99933058	0.99973828	0.99993700	0.99929643	0.99977839	0.99851876	0.99971133	0.99928683	0.99852479	0.99971074	0.99925226	0.99882817	0.99982321	NaN	0.99891633	0.99887890	0.99916267	0.99950111	NaN	NaN	0.99901271	NaN	0.99940747	0.99952769	0.99975580	0.99897057	0.99747878	0.99889338	0.99963820	0.99978513	NaN	0.99937654	0.99929637	0.99404764	0.99897349	0.99888742	1.00000000	0.99884909	0.99866039	0.99885440	NaN
28	1.00000000	0.99979317	0.99984944	0.99958891	0.99967438	0.99942732	1.00000000	0.99875247	1.00000000	0.99874097	0.99948287	0.99814773	1.00000000	NaN	0.99948275	0.99992001	0.99983668	0.99931598	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	1.00000000	0.99991626	0.99889338	0.99706763	0.99899191	0.99978483	NaN	0.99901336	1.00000000	1.00000000	0.99850982	0.99877334	1.00000000	0.99852508	0.99960041	0.99992210	NaN
29	0.99932432	0.99991536	1.00000000	0.99946392	0.99973458	0.99897099	0.99943769	0.99969184	0.99799973	0.99951118	0.99903077	0.99931967	0.99982470	NaN	0.99971032	0.99835086	0.99930173	0.99979293	NaN	NaN	0.99834305	NaN	0.99896592	0.99952531	0.99948090	0.99881423	0.99963820	0.99899191	0.99840415	0.99961835	NaN	0.99927151	0.99896723	0.99740934	0.99977398	0.99976301	0.99944270	0.99939293	0.99915308	0.99854952	NaN
30	0.99956036	1.00000000	1.00000000	1.00000000	0.99993509	0.99996668	0.99953651	0.99961406	0.99843818	0.99984533	0.99967182	0.99878734	0.99942297	NaN	0.99990970	0.99891055	0.99964571	0.99985719	NaN	NaN	0.99876148	NaN	0.99910331	0.99982452	1.00000000	0.99904227	0.99978513	0.99978483	0.99961835	0.99766934	NaN	0.99981648	0.99956781	0.99977934	0.99985892	0.99941921	0.99970150	0.99969131	0.99965358	0.99851125	NaN
31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32	0.99932212	0.99988109	0.99972850	0.99950290	0.99983174	0.99930739	0.99960977	0.99923974	0.99822837	0.99992806	0.99904060	0.99912727	1.00000000	NaN	0.99970472	0.99844992	0.99897516	0.99940890	NaN	NaN	0.99854881	NaN	0.99917299	0.99952418	0.99959570	0.99913549	0.99937654	0.99901336	0.99927151	0.99981648	NaN	0.99791110	0.99941236	0.99312454	0.99946260	0.99884421	0.99977028	0.99872768	0.99866402	0.99868727	NaN
33	0.99985284	0.99983591	0.99971873	0.99934351	0.99972636	0.99948388	1.00000000	0.99916816	0.99990666	0.99918115	1.00000000	0.99865395	0.99981427	NaN	0.99973679	0.99993962	0.99984455	0.99985576	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99983895	0.99977070	0.99929637	1.00000000	0.99896723	0.99956781	NaN	0.99941236	0.99651814	0.99850297	0.99929893	0.99800193	0.99978459	0.99778175	0.99966782	0.99989742	NaN
34	1.00000000	0.99936801	0.99828178	0.99765718	0.99863356	0.99877077	1.00000000	0.99317145	0.99937016	0.99286264	0.99853694	0.99615753	0.99972850	NaN	0.99974966	0.99968278	0.99957061	1.00000000	NaN	NaN	0.99938053	NaN	0.99977630	0.99972582	0.99854529	0.99878985	0.99404764	1.00000000	0.99740934	0.99977934	NaN	0.99312454	0.99850297	0.99468893	0.99861109	0.99620605	1.00000000	0.99688900	0.99861050	1.00000000	NaN
35	0.99910992	0.99990684	0.99985284	0.99955267	0.99963772	0.99944192	0.99902928	0.99990147	0.99873579	0.99896735	0.99850804	0.99967313	0.99981147	NaN	0.99959385	0.99845719	0.99944216	0.99913287	NaN	NaN	0.99943882	NaN	0.99928701	0.99934113	0.99947977	0.99635488	0.99897349	0.99850982	0.99977398	0.99985892	NaN	0.99946260	0.99929893	0.99861109	0.99870270	0.99998307	0.99885416	0.99970996	0.99938512	0.99882680	NaN
36	0.99915004	0.99950588	0.99993610	0.99908835	0.99924028	0.99850547	0.99912292	0.99987221	0.99655980	0.99893999	0.99874997	0.99947131	0.99873579	NaN	0.99925464	0.99811023	0.99900007	0.99922115	NaN	NaN	0.99709564	NaN	0.99805909	0.99934208	0.99934316	0.99623233	0.99888742	0.99877334	0.99976301	0.99941921	NaN	0.99884421	0.99800193	0.99620605	0.99998307	0.99881953	0.99924082	0.99950325	0.99875939	0.99798584	NaN
37	1.00000000	0.99916226	0.99937123	0.99929529	0.99949300	0.99930733	1.00000000	0.99922067	1.00000000	0.99929857	0.99867082	0.99941266	1.00000000	NaN	1.00000000	0.99986136	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99972016	1.00000000	1.00000000	1.00000000	0.99944270	0.99970150	NaN	0.99977028	0.99978459	1.00000000	0.99885416	0.99924082	0.99883223	0.99931848	0.99990797	0.99949121	NaN
38	0.99935824	0.99955708	0.99993193	0.99901944	0.99939305	0.99861699	0.99944639	0.99994498	0.99641430	0.99883777	0.99869490	0.99984109	0.99964732	NaN	0.99952304	0.99747944	0.99877483	0.99976182	NaN	NaN	0.99664283	NaN	0.99826044	0.99950188	0.99899960	0.99604183	0.99884909	0.99852508	0.99939293	0.99969131	NaN	0.99872768	0.99778175	0.99688900	0.99970996	0.99950325	0.99931848	0.99898571	0.99878210	0.99803191	NaN
39	0.99921530	0.99900568	0.99972069	0.99941719	0.99922675	0.99893081	0.99972302	0.99844843	0.99921173	0.99870420	0.99966890	0.99911129	0.99924755	NaN	0.99955571	0.99972826	0.99955571	1.00000000	NaN	NaN	0.99952096	NaN	0.99882090	0.99934363	0.99958038	0.99962717	0.99866039	0.99960041	0.99915308	0.99965358	NaN	0.99866402	0.99966782	0.99861050	0.99938512	0.99875939	0.99990797	0.99878210	0.99771315	0.99952435	NaN
40	0.99985987	0.99887210	0.99920869	0.99869049	0.99905199	0.99879038	1.00000000	0.99873435	1.00000000	0.99868327	0.99936193	0.99874789	1.00000000	NaN	0.99944168	0.99990761	0.99974197	0.99939257	NaN	NaN	0.99994189	NaN	1.00000000	1.00000000	0.99915683	0.99928516	0.99885440	0.99992210	0.99854952	0.99851125	NaN	0.99868727	0.99989742	1.00000000	0.99882680	0.99798584	0.99949121	0.99803191	0.99952435	0.99696857	NaN
41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
