##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03358_bin.6/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03358_bin.6/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03358_bin.6/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03358_bin.6/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03358_bin.6/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03358_bin.6/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03358_bin.6/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03358_bin.6/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03358_bin.6/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03358_bin.6/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03358_bin.6/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03358_bin.6/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03358_bin.6/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03358_bin.6/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03358_bin.6/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03358_bin.6/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03358_bin.6/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03358_bin.6/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03358_bin.6/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03358_bin.6/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03358_bin.6/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03358_bin.6/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03358_bin.6/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03358_bin.6/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03358_bin.6/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03358_bin.6/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03358_bin.6/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03358_bin.6/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03358_bin.6/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03358_bin.6/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03358_bin.6/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03358_bin.6/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03358_bin.6/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03358_bin.6/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03358_bin.6/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03358_bin.6/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03358_bin.6/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03358_bin.6/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03358_bin.6/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03358_bin.6/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03358_bin.6/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
11	0.99878675	0.99712676	0.99871725	0.99654561	0.99890560	0.99674600	0.99898511	0.99556559	0.99838680	0.99453050	0.99381566	0.99545783	0.99920148	NaN	0.99858856	0.99920356	0.99882489	0.99960440	NaN	NaN	0.99842113	NaN	0.99932313	1.00000000	0.99792737	0.99974442	0.99477565	0.99986553	0.99650049	0.99938190	NaN	0.99510401	0.99937350	0.99942648	0.99718732	0.99412686	1.00000000	0.99554932	0.99931651	0.99899209	NaN
12	0.98842621	0.99682397	0.99927771	0.99880284	0.99900645	0.99866581	0.99347365	0.99932170	0.99074459	0.99780017	0.99545783	0.99905366	0.99513888	NaN	0.99951094	0.99487817	0.99726665	0.99837381	NaN	NaN	0.99152774	NaN	0.98891068	0.99638075	0.99838597	0.99334955	0.99853802	0.99187422	0.99905205	0.99811417	NaN	0.99781674	0.99533457	0.98768038	0.99929774	0.99921650	0.99967355	0.99908531	0.99657297	0.99507660	NaN
13	1.00000000	0.99711341	0.99696046	0.99723375	0.99946326	0.99657536	0.99859500	0.99493366	1.00000000	0.99785179	0.99920148	0.99513888	0.99404883	NaN	1.00000000	1.00000000	0.99650043	1.00000000	NaN	NaN	1.00000000	NaN	0.99978429	1.00000000	0.99830365	0.99878567	0.99661970	0.99893957	0.99494183	0.99839485	NaN	0.99733776	0.99899799	0.99870634	0.99706316	0.99467850	1.00000000	0.99638617	0.99952519	1.00000000	NaN
14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	1.00000000	0.99909586	0.99954152	0.99972510	0.99979335	0.99979579	0.99827468	0.99962497	1.00000000	0.99966514	0.99858856	0.99951094	1.00000000	NaN	0.99733746	0.99896932	0.99888968	1.00000000	NaN	NaN	0.99899399	NaN	0.99836737	1.00000000	0.99951506	0.99884260	0.99953109	0.99914724	0.99802852	1.00000000	NaN	0.99983281	0.99958384	0.99861205	0.99944437	0.99757379	1.00000000	0.99674034	0.99922878	0.99937069	NaN
16	0.99921769	0.99711472	0.99770510	0.99639612	0.99835944	0.99680853	0.99927425	0.99536812	0.99932808	0.99395102	0.99920356	0.99487817	1.00000000	NaN	0.99896932	0.99300933	0.99867707	0.99950188	NaN	NaN	0.99971241	NaN	0.99930990	1.00000000	0.99778330	0.99899399	0.99415433	0.99965221	0.99598396	0.99832678	NaN	0.99449313	0.99976146	0.99859005	0.99650657	0.99360061	0.99898010	0.99568385	0.99864483	0.99953288	NaN
17	0.99844038	0.99564046	0.99793226	0.99704224	0.99806023	0.99739021	0.99776351	0.99742895	0.99875087	0.99666935	0.99882489	0.99726665	0.99650043	NaN	0.99888968	0.99867707	0.99637210	0.99969208	NaN	NaN	0.99917656	NaN	0.99769586	0.99907666	0.99746352	0.99807072	0.99712032	0.99839091	0.99684739	0.99806684	NaN	0.99616909	0.99873167	0.99739176	0.99717253	0.99670875	0.99924630	0.99754983	0.99836957	0.99874187	NaN
18	0.99829930	0.99777579	0.99682540	0.99773985	0.99939281	0.99782521	0.99951053	0.99793369	0.99910951	0.99799651	0.99960440	0.99837381	1.00000000	NaN	1.00000000	0.99950188	0.99969208	0.99799401	NaN	NaN	0.99904943	NaN	0.99900103	1.00000000	0.99904430	0.99937147	0.99766296	0.99941003	0.99855965	0.99900889	NaN	0.99589956	0.99946350	0.99651569	0.99952048	0.99821651	1.00000000	0.99843258	0.99935132	0.99939829	NaN
19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.99951369	0.99809706	0.99684542	0.99370992	0.99881834	0.99678338	0.99918181	0.99388623	0.99966371	0.99206901	0.99842113	0.99152774	1.00000000	NaN	0.99899399	0.99971241	0.99917656	0.99904943	NaN	NaN	0.98958904	NaN	0.99923313	1.00000000	0.99737054	0.99860358	0.99254322	0.99909818	0.99304146	0.99813735	NaN	0.99343204	0.99932390	0.99836987	0.99349576	0.99001223	1.00000000	0.99282151	0.99722511	0.99986106	NaN
22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23	0.99988085	0.99862385	0.99668509	0.99451023	0.99922538	0.99366021	0.99883139	0.99140346	0.99852288	0.99026000	0.99932313	0.98891068	0.99978429	NaN	0.99836737	0.99930990	0.99769586	0.99900103	NaN	NaN	0.99923313	NaN	0.98825425	0.99948400	0.99747920	0.99931175	0.99140120	0.99937272	0.99164951	0.99806738	NaN	0.99130166	0.99907887	0.99944681	0.99342549	0.98848319	0.99754900	0.99100465	0.99779737	0.99943489	NaN
24	1.00000000	0.99841648	0.99919289	0.99893045	0.99939579	0.99935693	0.99941790	0.99668437	1.00000000	0.99849570	1.00000000	0.99638075	1.00000000	NaN	1.00000000	1.00000000	0.99907666	1.00000000	NaN	NaN	1.00000000	NaN	0.99948400	0.99597788	0.99916738	0.99942148	0.99831027	0.99958503	0.99635261	1.00000000	NaN	0.99942559	1.00000000	0.99898785	0.99921644	0.99703902	1.00000000	0.99719101	0.99924302	1.00000000	NaN
25	0.99790394	0.99976224	0.99914342	0.99946266	0.99962896	0.99923265	0.99745780	0.99878651	0.99738836	0.99932730	0.99792737	0.99838597	0.99830365	NaN	0.99951506	0.99778330	0.99746352	0.99904430	NaN	NaN	0.99737054	NaN	0.99747920	0.99916738	0.99743927	0.99728084	0.99912876	0.99790210	0.99806625	0.99990869	NaN	0.99905235	0.99814749	0.99844784	0.99833405	0.99783450	0.99964362	0.99884754	0.99632853	0.99724311	NaN
26	0.99872577	0.99721169	0.99686521	0.99543071	0.99859238	0.99601847	0.99878025	0.99490440	0.99850297	0.99344379	0.99974442	0.99334955	0.99878567	NaN	0.99884260	0.99899399	0.99807072	0.99937147	NaN	NaN	0.99860358	NaN	0.99931175	0.99942148	0.99728084	0.99331701	0.99325955	0.99985284	0.99588585	0.99813294	NaN	0.99250638	0.99922365	0.99837053	0.99619442	0.99280751	0.99722224	0.99297094	0.99882811	0.99867886	NaN
27	0.99503225	0.99842298	0.99914759	0.99904251	0.99982566	0.99946105	0.99343008	0.99905556	0.99529392	0.99962455	0.99477565	0.99853802	0.99661970	NaN	0.99953109	0.99415433	0.99712032	0.99766296	NaN	NaN	0.99254322	NaN	0.99140120	0.99831027	0.99912876	0.99325955	0.99817669	0.99363494	0.99855816	0.99898946	NaN	0.99925125	0.99457616	0.99621612	0.99851781	0.99850976	0.99910927	0.99901497	0.99577451	0.99641699	NaN
28	0.99882686	0.99893349	0.99908400	0.99549627	0.99905592	0.99555606	0.99909353	0.99308425	0.99861288	0.99300092	0.99986553	0.99187422	0.99893957	NaN	0.99914724	0.99965221	0.99839091	0.99941003	NaN	NaN	0.99909818	NaN	0.99937272	0.99958503	0.99790210	0.99985284	0.99363494	0.99183673	0.99490231	0.99979490	NaN	0.99389291	0.99956465	0.99870896	0.99688613	0.99248028	1.00000000	0.99461913	0.99916834	0.99901050	NaN
29	0.99342006	0.99741220	0.99960262	0.99866331	0.99861151	0.99845350	0.99465591	0.99854100	0.99412006	0.99799687	0.99650049	0.99905205	0.99494183	NaN	0.99802852	0.99598396	0.99684739	0.99855965	NaN	NaN	0.99304146	NaN	0.99164951	0.99635261	0.99806625	0.99588585	0.99855816	0.99490231	0.99937534	0.99766147	NaN	0.99769920	0.99636692	0.99136120	0.99936557	0.99966484	0.99982637	0.99882042	0.99614835	0.99562651	NaN
30	0.99766493	0.99978024	0.99886775	0.99920583	0.99985331	0.99925381	0.99906427	0.99824649	0.99899834	0.99902695	0.99938190	0.99811417	0.99839485	NaN	1.00000000	0.99832678	0.99806684	0.99900889	NaN	NaN	0.99813735	NaN	0.99806738	1.00000000	0.99990869	0.99813294	0.99898946	0.99979490	0.99766147	0.99642843	NaN	0.99924558	0.99954045	0.99737042	0.99835467	0.99766386	1.00000000	0.99828583	0.99703467	0.99871975	NaN
31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32	0.99508429	0.99861348	0.99911946	0.99854565	0.99987161	0.99928594	0.99455118	0.99853134	0.99609607	0.99995244	0.99510401	0.99781674	0.99733776	NaN	0.99983281	0.99449313	0.99616909	0.99589956	NaN	NaN	0.99343204	NaN	0.99130166	0.99942559	0.99905235	0.99250638	0.99925125	0.99389291	0.99769920	0.99924558	NaN	0.99740249	0.99532312	0.99650890	0.99773169	0.99712574	0.99873191	0.99799645	0.99623394	0.99639219	NaN
33	0.99901205	0.99874842	0.99809200	0.99687141	0.99962759	0.99717367	0.99913740	0.99543381	0.99941295	0.99329305	0.99937350	0.99533457	0.99899799	NaN	0.99958384	0.99976146	0.99873167	0.99946350	NaN	NaN	0.99932390	NaN	0.99907887	1.00000000	0.99814749	0.99922365	0.99457616	0.99956465	0.99636692	0.99954045	NaN	0.99532312	0.99288327	0.99823946	0.99728531	0.99335396	1.00000000	0.99556702	0.99880147	0.99923038	NaN
34	0.99925399	0.99799919	0.99881935	0.99558777	0.99795222	0.99620891	0.99786031	0.99558347	0.99867022	0.99346018	0.99942648	0.98768038	0.99870634	NaN	0.99861205	0.99859005	0.99739176	0.99651569	NaN	NaN	0.99836987	NaN	0.99944681	0.99898785	0.99844784	0.99837053	0.99621612	0.99870896	0.99136120	0.99737042	NaN	0.99650890	0.99823946	0.98831433	0.99557984	0.98864120	0.99706745	0.99299347	0.99619114	0.99893218	NaN
35	0.99559760	0.99748135	0.99967307	0.99892467	0.99952734	0.99856448	0.99539691	0.99902356	0.99477571	0.99819016	0.99718732	0.99929774	0.99706316	NaN	0.99944437	0.99650657	0.99717253	0.99952048	NaN	NaN	0.99349576	NaN	0.99342549	0.99921644	0.99833405	0.99619442	0.99851781	0.99688613	0.99936557	0.99835467	NaN	0.99773169	0.99728531	0.99557984	0.99918753	0.99946368	1.00000000	0.99905908	0.99762982	0.99614209	NaN
36	0.99096549	0.99672192	0.99943972	0.99830532	0.99798477	0.99806190	0.99240303	0.99853873	0.99103832	0.99798554	0.99412686	0.99921650	0.99467850	NaN	0.99757379	0.99360061	0.99670875	0.99821651	NaN	NaN	0.99001223	NaN	0.98848319	0.99703902	0.99783450	0.99280751	0.99850976	0.99248028	0.99966484	0.99766386	NaN	0.99712574	0.99335396	0.98864120	0.99946368	0.99968970	0.99932718	0.99870586	0.99537212	0.99456275	NaN
37	1.00000000	0.99728996	0.99910152	0.99964076	0.99917287	0.99928313	0.99899900	0.99881196	1.00000000	0.99867147	1.00000000	0.99967355	1.00000000	NaN	1.00000000	0.99898010	0.99924630	1.00000000	NaN	NaN	1.00000000	NaN	0.99754900	1.00000000	0.99964362	0.99722224	0.99910927	1.00000000	0.99982637	1.00000000	NaN	0.99873191	1.00000000	0.99706745	1.00000000	0.99932718	0.99821311	0.99861443	0.99748319	0.99904853	NaN
38	0.99602556	0.99732512	0.99972528	0.99872375	0.99905431	0.99867934	0.99466574	0.99969888	0.99506688	0.99884862	0.99554932	0.99908531	0.99638617	NaN	0.99674034	0.99568385	0.99754983	0.99843258	NaN	NaN	0.99282151	NaN	0.99100465	0.99719101	0.99884754	0.99297094	0.99901497	0.99461913	0.99882042	0.99828583	NaN	0.99799645	0.99556702	0.99299347	0.99905908	0.99870586	0.99861443	0.99825794	0.99665993	0.99628729	NaN
39	0.99687988	0.99269205	0.99786276	0.99610478	0.99754566	0.99675822	0.99850988	0.99636799	0.99709058	0.99512452	0.99931651	0.99657297	0.99952519	NaN	0.99922878	0.99864483	0.99836957	0.99935132	NaN	NaN	0.99722511	NaN	0.99779737	0.99924302	0.99632853	0.99882811	0.99577451	0.99916834	0.99614835	0.99703467	NaN	0.99623394	0.99880147	0.99619114	0.99762982	0.99537212	0.99748319	0.99665993	0.99504304	0.99845278	NaN
40	0.99947351	0.99649739	0.99743134	0.99641168	0.99828225	0.99667782	0.99903703	0.99587041	0.99958545	0.99534893	0.99899209	0.99507660	1.00000000	NaN	0.99937069	0.99953288	0.99874187	0.99939829	NaN	NaN	0.99986106	NaN	0.99943489	1.00000000	0.99724311	0.99867886	0.99641699	0.99901050	0.99562651	0.99871975	NaN	0.99639219	0.99923038	0.99893218	0.99614209	0.99456275	0.99904853	0.99628729	0.99845278	0.99378234	NaN
41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
